NHSWEID,SOURCE,ORIGID,CN,STANAME,LAT,LON,ELEV,START,END,VALIDYEARS,rhonull,rhomax,Tbarstar,VP_DJF,meanmaxHS,meanpeakSWE,meanmaxSCD
30007,Matiu2020,DWD_Asc_7,DE,Aschau_Innerkoy,47.786,12.3368,607,19610213,20181231,59,148,402,0.6544,0.4667,0.49,122,50
30008,Matiu2020,DWD_Asc_8,DE,Aschau_Sachrang,47.7002,12.2731,731,19610308,20171125,58,142,415,0.5771,0.44,0.95,260,102
30009,Matiu2020,DWD_Asc_9,DE,Aschau_Stein,47.7274,12.2982,680,19610313,20181223,59,145,412,0.5978,0.4533,0.83,223,84
30010,Matiu2020,DWD_Aue_0,DE,Auerberg,47.7333,10.7333,1045,19610218,19811124,22,145,416,0.5568,0.4533,1.02,290,88
30011,Matiu2020,DWD_Bai_1,DE,Baiersbronn_Obertal,48.5293,8.2727,622,19610103,19721226,13,160,402,0.6609,0.5233,0.48,108,46
30012,Matiu2020,DWD_Bai_2,DE,Baiersbronn_Ruhestein,48.5615,8.2229,916,19790315,20181231,35,151,416,0.5753,0.4833,0.99,263,89
30013,Matiu2020,DWD_Bal_3,DE,Balderschwang,47.465,10.1043,1037,19610331,20181207,59,138,439,0.4755,0.42,1.71,547,140
30014,Matiu2020,DWD_Bay_4,DE,Bayersoien_Bad,47.6919,10.9956,812,19610210,20181229,59,147,391,0.5801,0.4633,0.38,85,58
30015,Matiu2020,DWD_Bay_5,DE,Bayrischzell,47.6797,12.0017,789,19610218,19711231,12,141,413,0.6104,0.4333,0.85,232,94
30016,Matiu2020,DWD_Ben_6,DE,Benediktbeuern,47.7063,11.4139,630,19610211,20181231,59,151,398,0.6843,0.48,0.34,81,42
30017,Matiu2020,DWD_Ber_7,DE,Berchtesgaden_KKst_,47.6344,13.0109,550,19610217,19751217,16,143,403,0.6636,0.4433,0.49,114,81
30018,Matiu2020,DWD_Ber_8,DE,Berchtesgaden_Obersalzberg,47.6327,13.0503,930,19610308,19871231,28,135,410,0.5051,0.4033,0.98,267,117
30019,Matiu2020,DWD_Ber_9,DE,Berchtesgaden_Unterau,47.6523,13.0558,715,19910228,20181229,29,142,400,0.6082,0.44,0.53,121,49
30020,Matiu2020,DWD_Ber_0,DE,Bernau_Goldbach,47.815,8.0256,928,19610305,20181231,59,150,397,0.4589,0.4767,0.76,195,69
30021,Matiu2020,DWD_Ber_1,DE,Bernbeuren,47.7333,10.7833,750,19810901,19820531,1,150,416,0.5898,0.4767,0.95,281,121
30022,Matiu2020,DWD_Ber_2,DE,Bernbeuren_Prachtsried,47.7388,10.7448,936,19820403,20021231,22,147,390,0.5616,0.46,0.4,83,42
30023,Matiu2020,DWD_Ber_3,DE,Bernried_Niederbayern_Buchet,48.9207,12.9267,495,19790307,20001216,22,151,393,0.5462,0.48,0.5,122,64
30024,Matiu2020,DWD_Bis_4,DE,Bischofsmais,48.9184,13.0795,684,19610221,20051117,45,146,394,0.474,0.4567,0.68,160,76
30025,Matiu2020,DWD_Bis_5,DE,Bischofswiesen_Engedey,47.6141,12.947,592,19610228,20051117,45,140,406,0.6255,0.43,0.64,166,84
30026,Matiu2020,DWD_Bis_6,DE,Bischofswiesen_Loipl,47.6522,12.9251,870,19610318,20181224,59,138,414,0.5639,0.42,0.96,257,99
30027,Matiu2020,DWD_Bis_7,DE,Bischofswiesen_Winkl,47.6872,12.9415,690,19610216,20181231,59,143,401,0.6087,0.4433,0.55,136,63
30028,Matiu2020,DWD_Bon_8,DE,Bonndorf_Schwarzwald_Martinstr_,47.8167,8.3333,850,19700331,19861216,17,152,391,0.5151,0.4867,0.51,124,71
30029,Matiu2020,DWD_Bot_9,DE,Bottingen,48.1063,8.8032,928,19700508,20031221,34,148,384,0.4785,0.4667,0.42,90,49
30030,Matiu2020,DWD_Bre_0,DE,Breitnau,47.9385,8.0761,1001,19790218,20181231,41,146,390,0.45,0.4567,0.61,143,55
30031,Matiu2020,DWD_Bru_1,DE,Brunnsteinhaus,47.6446,12.0982,1345,19710417,20181209,48,128,421,0.4445,0.37,1.35,384,115
30032,Matiu2020,DWD_Buc_2,DE,Buchenberg,47.6983,10.2405,900,19610221,20021231,43,147,403,0.5353,0.4633,0.75,201,75
30033,Matiu2020,DWD_Buc_3,DE,Buchenberg_Kreuzthal,47.7083,10.1311,845,19610214,20181230,59,145,407,0.5367,0.45,0.85,221,76
30034,Matiu2020,DWD_Buc_4,DE,Buchlberg_Kammerwetzdorf,48.6582,13.5461,460,19900101,20051119,16,151,389,0.5902,0.4833,0.31,61,42
30035,Matiu2020,DWD_Buc_5,DE,Buchlberg_Tannod,48.6549,13.5078,460,19700402,20171227,49,151,389,0.5931,0.4833,0.3,67,42
30036,Matiu2020,DWD_Bur_6,DE,Burchau,47.7694,7.8274,710,19700331,19961118,27,157,401,0.6628,0.51,0.46,108,48
30037,Matiu2020,DWD_Dac_7,DE,Dachsberg_Wolpadingen,47.7003,8.1057,880,19790217,20181231,41,150,393,0.5056,0.4767,0.57,131,53
30038,Matiu2020,DWD_Den_8,DE,Denkendorf,48.9167,11.45,518,19610208,19801231,21,154,387,0.6172,0.4967,0.21,41,43
30039,Matiu2020,DWD_Dur_9,DE,Durach_Bodelsberg,47.6844,10.4119,896,19610215,20051116,45,147,400,0.5409,0.4633,0.67,167,62
30040,Matiu2020,DWD_Eib_0,DE,Eiberg,48.3416,12.882,470,19610201,19661224,7,152,394,0.6453,0.4867,0.31,64,47
30041,Matiu2020,DWD_Eis_1,DE,Eisenbach,47.9634,8.2693,976,19700425,20181231,50,148,391,0.4531,0.4667,0.63,148,66
30042,Matiu2020,DWD_Epf_2,DE,Epfendorf_Butschhof,48.25,8.6333,530,19790307,19841224,6,159,395,0.6593,0.52,0.31,63,72
30043,Matiu2020,DWD_Ers_3,DE,Erstetten,48.3333,9.8333,588,19790211,19800831,2,158,393,0.6394,0.5133,0.32,63,41
30044,Matiu2020,DWD_Esc_4,DE,Eschenlohe,47.601,11.1879,636,19610210,20051216,46,151,396,0.6499,0.4833,0.36,84,38
30045,Matiu2020,DWD_Ett_5,DE,Ettal,47.5647,11.1009,871,19610226,20001215,41,140,411,0.6108,0.43,0.78,214,96
30046,Matiu2020,DWD_Ett_6,DE,Ettal_Graswang,47.5728,11.0264,867,20010313,20181224,19,142,403,0.573,0.44,0.69,182,87
30047,Matiu2020,DWD_Fis_7,DE,Fischbachau_Birkenstein,47.7147,11.9644,853,19610214,20051116,45,141,404,0.6232,0.4333,0.6,151,64
30048,Matiu2020,DWD_Fis_8,DE,Fischbachau_Schreiern,47.7613,11.9169,771,19610201,20051116,45,147,397,0.6362,0.4633,0.41,92,47
30049,Matiu2020,DWD_Fis_9,DE,Fischen,47.4608,10.2696,757,19610224,19911224,32,147,400,0.585,0.4633,0.59,145,76
30050,Matiu2020,DWD_Fis_0,DE,Fischhausen_bei_Schliersee,47.7,11.8833,780,19610214,19901127,31,142,405,0.6449,0.44,0.58,149,74
30051,Matiu2020,DWD_Fli_1,DE,Flintsbach_Inn_Asten,47.7001,12.1168,1101,19610225,20181223,59,138,413,0.5865,0.4167,0.89,232,90
30052,Matiu2020,DWD_For_2,DE,Forbach_Herrenwies,48.6579,8.2683,750,19790216,20031228,26,154,402,0.6022,0.4967,0.59,139,44
30053,Matiu2020,DWD_Fra_3,DE,Frasdorf,47.7997,12.2813,605,19610207,20051117,45,148,396,0.6467,0.4667,0.38,83,40
30054,Matiu2020,DWD_Fra_4,DE,Frauenau,48.9907,13.3109,663,19850324,20021231,19,148,389,0.4729,0.4667,0.55,136,65
30055,Matiu2020,DWD_Fre_5,DE,Freudenstadt_Igelsberg,48.5418,8.4358,757,19700424,20020831,33,155,401,0.6171,0.5,0.53,129,49
30056,Matiu2020,DWD_Fre_6,DE,Freudenstadt_Kniebis,48.4652,8.3026,863,19700424,20181231,49,152,413,0.5873,0.4867,0.88,225,70
30057,Matiu2020,DWD_Fre_7,DE,Freyung_Kreuzberg,48.8393,13.5502,803,19710111,20071229,38,143,395,0.4691,0.4433,0.69,175,76
30058,Matiu2020,DWD_Fur_8,DE,Furtwangen,48.0613,8.198,870,19790304,20031214,26,149,396,0.4787,0.47,0.71,171,61
30059,Matiu2020,DWD_Fus_9,DE,Fussen_Weissensee,47.5774,10.6296,790,19610131,20011211,42,148,391,0.5931,0.4667,0.35,79,40
30060,Matiu2020,DWD_Gar_0,DE,Garmisch_Partenkirchen_Eckbauer,47.4667,11.1333,1236,19610313,19881114,29,140,428,0.5651,0.43,1.27,383,126
30061,Matiu2020,DWD_Gar_1,DE,Garmisch_Partenkirchen_Kaltenbrunn,47.4886,11.1751,860,19610312,20021231,43,145,415,0.5967,0.4533,0.92,260,102
30062,Matiu2020,DWD_Gar_2,DE,Garmisch_Partenkirchen_Kreuzeckhaus_,47.45,11.0667,1652,19610411,19871231,28,129,417,0.3066,0.3733,1.53,456,171
30063,Matiu2020,DWD_Ger_3,DE,Geretsried,47.8433,11.4775,608,19610207,20181231,59,151,398,0.6935,0.48,0.31,67,41
30064,Matiu2020,DWD_Gor_4,DE,Gorisried,47.7033,10.5135,820,19610217,20181229,59,149,391,0.5641,0.47,0.42,90,44
30065,Matiu2020,DWD_Gor_5,DE,Gorwihl_Segeten,47.6591,8.0227,879,19700418,20171125,49,151,395,0.5255,0.4833,0.58,137,57
30066,Matiu2020,DWD_Gra_6,DE,Grafenhausen_Hochschwarzwald,47.7758,8.2477,948,19790312,20181231,41,147,391,0.4796,0.46,0.59,135,58
30067,Matiu2020,DWD_Gra_7,DE,Grafling,48.896,12.9763,445,19610214,20181229,59,152,389,0.5584,0.4867,0.37,82,41
30068,Matiu2020,DWD_Gra_8,DE,Grafling_Muhlen,48.9487,12.9773,586,19610218,20181229,59,150,390,0.5088,0.4767,0.49,110,54
30069,Matiu2020,DWD_Gra_9,DE,Grainau,47.4709,11.0181,760,19610310,20041226,45,149,390,0.5067,0.4733,0.51,127,86
30070,Matiu2020,DWD_Gra_0,DE,Grainau_Eibsee,47.4561,10.994,1008,19610317,20181229,59,139,392,0.4865,0.4233,0.59,148,88
30071,Matiu2020,DWD_Hai_1,DE,Haidmuhle_Bischofsreut,48.8479,13.7271,1015,19610314,20181208,59,137,405,0.3707,0.4133,1.12,318,122
30072,Matiu2020,DWD_Hal_2,DE,Halblech_Trauchgau,47.6463,10.8073,780,19610217,20051120,46,148,394,0.5762,0.4667,0.45,112,57
30073,Matiu2020,DWD_Har_3,DE,Harthausen_Kreis_Zollernalb,48.2,9.1667,737,19700412,19811128,13,154,385,0.5354,0.4967,0.34,71,57
30074,Matiu2020,DWD_Hau_4,DE,Hausham_Grub,47.7705,11.8083,770,19610211,20051117,45,145,403,0.6405,0.4533,0.55,132,54
30075,Matiu2020,DWD_Hau_5,DE,Hausstein,48.8629,13.067,648,19620901,19751118,14,147,407,0.5138,0.4633,0.89,250,87
30076,Matiu2020,DWD_Hei_6,DE,Heiligenberg,47.8208,9.3133,740,19790216,20031221,26,153,392,0.6193,0.49,0.32,68,41
30077,Matiu2020,DWD_Hen_7,DE,Hengersberg_Unterfrohnstetten,48.814,13.0465,368,19790219,20181231,41,156,392,0.6109,0.5033,0.34,77,41
30078,Matiu2020,DWD_Hin_8,DE,Hindelang_Hinterstein,47.4862,10.3851,834,19610313,20181229,59,145,401,0.533,0.45,0.71,191,88
30079,Matiu2020,DWD_Hin_9,DE,Hindelang_Oberdorf_Bad,47.4994,10.3888,850,19610226,19971227,38,145,401,0.5543,0.45,0.67,175,72
30080,Matiu2020,DWD_Hin_0,DE,Hindelang_Oberes_Ostrachtal_,47.455,10.4391,930,19610314,19891231,30,141,411,0.4982,0.4333,1.01,304,122
30081,Matiu2020,DWD_Hin_1,DE,Hindelang_Oberjoch,47.5144,10.4074,1140,19780501,19951117,19,136,416,0.4684,0.4067,1.19,331,105
30082,Matiu2020,DWD_Hin_2,DE,Hindelang_Unterjoch_LfW_,47.5561,10.4274,1015,19610314,20031214,44,140,412,0.521,0.4267,0.99,284,103
30083,Matiu2020,DWD_Hin_3,DE,Hintersee_DE_DWD,47.6,12.85,804,19610316,19641129,5,136,389,0.4569,0.4067,0.59,154,120
30084,Matiu2020,DWD_Hoh_4,DE,Hohenstein_Bernloch,48.3551,9.3356,740,19700327,20181231,50,154,382,0.5289,0.4933,0.28,59,39
30085,Matiu2020,DWD_Hol_5,DE,Holzkirchen,47.8823,11.6962,685,19820406,20181229,38,148,399,0.6671,0.4667,0.39,87,42
30086,Matiu2020,DWD_Hol_6,DE,Holzkirchen_Oberbayern_Leithen,47.8333,11.65,755,19610212,19891231,30,148,408,0.6476,0.4667,0.65,165,74
30087,Matiu2020,DWD_Imm_7,DE,Immenstadt,47.5566,10.223,731,19610213,20051117,45,147,400,0.5775,0.46,0.61,155,69
30088,Matiu2020,DWD_Imm_8,DE,Immenstadt_Reute,47.6078,10.202,960,19610308,20181229,59,145,401,0.5268,0.4533,0.73,186,77
30089,Matiu2020,DWD_Imm_9,DE,Immenstadt_Warterhaus_,47.546,10.206,935,19610315,20171125,58,140,413,0.5208,0.43,1.03,291,101
30090,Matiu2020,DWD_Ing_0,DE,Ingenried_Oberbayern_Krottenhill,47.8027,10.7645,890,19610209,20051116,45,148,394,0.5679,0.4667,0.48,112,51
30091,Matiu2020,DWD_Inz_1,DE,Inzell,47.7614,12.7532,690,19610214,20051118,45,143,405,0.6033,0.4433,0.67,177,83
30092,Matiu2020,DWD_Irs_2,DE,Irschenberg_Kasthub,47.8177,11.8678,715,19610131,20181229,59,149,399,0.6641,0.47,0.4,87,42
30093,Matiu2020,DWD_Isn_3,DE,Isny_Bolsternang,47.6724,10.1091,769,19790210,20041217,27,149,400,0.585,0.4733,0.59,145,61
30094,Matiu2020,DWD_Jac_4,DE,Jachenau,47.6,11.4333,765,19610217,20011113,42,142,411,0.6503,0.44,0.71,182,94
30095,Matiu2020,DWD_Jac_5,DE,Jachenau_Niedernach,47.5841,11.3936,803,19610225,20021231,43,142,411,0.6585,0.44,0.7,191,92
30096,Matiu2020,DWD_Kal_6,DE,Kaltenbronn,48.7,8.4333,858,19700327,19851227,17,150,405,0.533,0.4767,0.81,212,94
30097,Matiu2020,DWD_Kan_7,DE,Kandel_Schwarzwald,48.0638,8.0183,1172,19840101,20011211,19,142,401,0.4514,0.44,0.88,216,71
30098,Matiu2020,DWD_Kir_8,DE,Kirchberg_Niederbayern_Zell,48.9023,13.1442,683,20000205,20181231,20,146,386,0.4745,0.4567,0.47,104,43
30099,Matiu2020,DWD_Kir_9,DE,Kirchdorf_im_Wald,48.9107,13.2695,693,19610226,20001215,40,146,387,0.4793,0.4567,0.49,120,64
30100,Matiu2020,DWD_Koc_0,DE,Kochel,47.6627,11.36,600,19610201,20051216,46,156,399,0.6881,0.5033,0.36,82,44
30101,Matiu2020,DWD_Koc_1,DE,Kochel_Einsiedl_Kraftwerk_,47.5699,11.3006,805,19610312,20031214,44,143,410,0.6668,0.4433,0.66,175,89
30102,Matiu2020,DWD_Koc_2,DE,Kochel_Urfeld,47.6177,11.3459,802,19610219,19981231,39,144,409,0.6832,0.4467,0.6,149,62
30103,Matiu2020,DWD_Koh_3,DE,Kohlgrub_Bad_A_,47.6777,11.0473,850,19610214,19911224,32,148,400,0.5877,0.4667,0.59,149,76
30104,Matiu2020,DWD_Kra_4,DE,Kraftisried,47.7674,10.4605,831,19610201,20181229,59,149,390,0.5574,0.47,0.41,88,44
30105,Matiu2020,DWD_Kre_5,DE,Kreuth_A_,47.6333,11.75,795,19610331,19851229,26,142,429,0.6464,0.4367,1.14,348,126
30106,Matiu2020,DWD_Kre_6,DE,Kreuth_Glashutte,47.6105,11.6462,897,19610318,20181209,59,137,432,0.6005,0.4133,1.29,392,132
30107,Matiu2020,DWD_Kru_7,DE,Krun,47.5037,11.2808,873,19610227,20051116,45,141,402,0.6084,0.4333,0.58,143,71
30108,Matiu2020,DWD_Lal_8,DE,Lalling,48.8359,13.1065,353,19790226,20051119,27,154,395,0.6007,0.4967,0.43,97,46
30109,Matiu2020,DWD_Lec_9,DE,Lechbruck,47.6927,10.7981,730,19610209,19991204,40,151,391,0.5934,0.48,0.36,84,51
30110,Matiu2020,DWD_Len_0,DE,Lenggries,47.68,11.5826,698,19610211,20181231,52,146,403,0.6806,0.4567,0.46,105,53
30111,Matiu2020,DWD_Len_1,DE,Lenggries_Fall,47.5685,11.5336,773,19610310,20171112,58,142,419,0.6614,0.44,0.88,256,115
30112,Matiu2020,DWD_Len_2,DE,Lenggries_Rissbachwehr_,47.5194,11.4428,850,19610313,20051116,45,138,413,0.5997,0.42,0.87,254,120
30113,Matiu2020,DWD_Len_3,DE,Lenggries_Vorderriss,47.5572,11.4353,803,19610311,20051116,45,144,420,0.6391,0.4467,0.93,270,116
30114,Matiu2020,DWD_Leu_4,DE,Leutkirch,47.8244,10.0213,655,19700401,20061231,38,156,393,0.6195,0.5067,0.34,79,44
30115,Matiu2020,DWD_Lin_5,DE,Lindenberg_Allgau,47.598,9.8878,760,19700505,19881205,19,150,411,0.618,0.4767,0.78,203,76
30116,Matiu2020,DWD_Lof_6,DE,Loffingen_Dittishausen,47.914,8.368,775,19700327,20181231,50,155,385,0.5348,0.5,0.33,71,49
30117,Matiu2020,DWD_Mai_7,DE,Maierhofen,47.6437,10.044,745,19610218,20181229,59,149,403,0.5943,0.47,0.63,153,57
30118,Matiu2020,DWD_Mal_8,DE,Malsburg_Marzell_Friedrichsheim,47.7819,7.7348,852,19610213,20031231,44,158,402,0.621,0.5133,0.56,131,49
30119,Matiu2020,DWD_Mar_9,DE,Marktoberdorf,47.781,10.6166,730,19610209,20051207,46,151,390,0.5927,0.4833,0.33,71,39
30120,Matiu2020,DWD_Mar_0,DE,Marktoberdorf_Sulzschneid,47.7196,10.6433,790,19610201,20031214,44,149,391,0.5818,0.4733,0.38,84,42
30121,Matiu2020,DWD_Mar_1,DE,Marktschellenberg,47.7046,13.0372,501,19610215,20181229,59,147,404,0.6804,0.46,0.48,113,57
30122,Matiu2020,DWD_Mar_2,DE,Marktschellenberg_Ettenberg,47.6794,13.0237,847,19640327,20051117,42,139,410,0.5755,0.4233,0.83,218,78
30123,Matiu2020,DWD_Mau_3,DE,Mauth,48.8873,13.588,811,19610308,20051116,45,142,407,0.4531,0.44,1.01,283,114
30124,Matiu2020,DWD_Mau_4,DE,Mauth_Finsterau,48.9359,13.5747,1011,19610316,20181208,59,138,395,0.3678,0.4167,0.9,229,116
30125,Matiu2020,DWD_Mit_5,DE,Mittbach,48.1644,12.0307,621,19610201,19771230,18,151,394,0.663,0.48,0.29,62,44
30126,Matiu2020,DWD_Nes_6,DE,Nesseltal_bei_Bayrischzell,47.6333,12.0333,899,19710414,19841216,14,134,421,0.5581,0.4,1.14,351,145
30127,Matiu2020,DWD_Nes_7,DE,Nesselwang,47.6347,10.5077,880,19610214,20181229,59,148,396,0.5447,0.4667,0.56,130,55
30128,Matiu2020,DWD_Neu_8,DE,Neureichenau_Duschlberg,48.7901,13.7286,880,19610312,20181229,59,140,407,0.4378,0.43,1.04,283,108
30129,Matiu2020,DWD_Neu_9,DE,Neureichenau_Klafferstrass,48.7307,13.8066,668,19610309,20181229,59,146,396,0.5068,0.4567,0.64,156,82
30130,Matiu2020,DWD_Neu_0,DE,Neuschonau_Altschonau,48.9084,13.4614,730,19610310,20051117,45,145,398,0.4709,0.45,0.77,208,97
30131,Matiu2020,DWD_Obe_1,DE,Oberau,47.5588,11.127,674,19610214,20031214,44,148,398,0.6069,0.4667,0.5,122,56
30132,Matiu2020,DWD_Obe_2,DE,Obere_Firstalm_Schlierseer_Berge,47.6699,11.8544,1369,19610405,20181207,58,127,442,0.4619,0.3667,1.82,557,150
30133,Matiu2020,DWD_Obe_3,DE,Oberreute,47.5538,9.9407,903,19610228,20181229,59,144,407,0.5673,0.4467,0.79,199,66
30134,Matiu2020,DWD_Obe_4,DE,Oberried_Hofsgrund,47.9019,7.8988,1023,19790213,20021231,25,144,400,0.4469,0.4467,0.85,200,70
30135,Matiu2020,DWD_Obe_5,DE,Oberried_Sankt_Wilhelm,47.8869,7.9535,920,19790212,20011219,24,150,400,0.5044,0.4767,0.74,176,57
30136,Matiu2020,DWD_Obe_6,DE,Oberried_Sankt_Wilhelm_Forsthaus_,47.8977,7.948,740,19830104,19851228,4,153,396,0.5672,0.49,0.53,115,41
30137,Matiu2020,DWD_Obe_7,DE,Oberstaufen_Steibis,47.523,10.0377,890,19610315,19891231,30,142,415,0.5301,0.4367,1.05,303,112
30138,Matiu2020,DWD_Obe_8,DE,Oberstaufen_Thalkirchdorf,47.5577,10.0938,748,19610218,20031214,44,150,405,0.6019,0.4767,0.66,167,63
30139,Matiu2020,DWD_Obe_9,DE,Oberstdorf_Birgsau,47.3389,10.266,941,19610402,20181224,59,142,408,0.4976,0.4367,0.94,274,123
30140,Matiu2020,DWD_Ohl_0,DE,Ohlstadt_Schwaiganger,47.6549,11.2531,660,19610208,19961223,37,149,395,0.6621,0.4733,0.32,73,43
30141,Matiu2020,DWD_Ost_1,DE,Osterzell,47.8797,10.7445,723,19610201,20181231,59,150,392,0.61,0.4767,0.35,77,45
30142,Matiu2020,DWD_Ott_2,DE,Otterfing,47.9167,11.6833,669,19790101,19961123,19,149,401,0.6822,0.47,0.41,95,40
30143,Matiu2020,DWD_Oy__3,DE,Oy_Mittelberg,47.6383,10.4313,1010,19610224,19931221,34,143,400,0.4989,0.4433,0.75,184,67
30144,Matiu2020,DWD_Oy__4,DE,Oy_Mittelberg_Petersthal,47.6362,10.3892,885,19930109,20181224,27,143,399,0.5427,0.4433,0.65,156,55
30145,Matiu2020,DWD_Pas_5,DE,Passau_Oberhaus,48.5779,13.4694,409,19610210,19971231,38,156,392,0.6518,0.5067,0.26,54,46
30146,Matiu2020,DWD_Pfr_6,DE,Pfronten_Rehbichel,47.6063,10.5593,884,19610223,20181231,59,147,396,0.5579,0.46,0.55,140,65
30147,Matiu2020,DWD_Phi_7,DE,Philippsreut,48.8807,13.6633,917,19610315,20181229,59,137,406,0.3855,0.4133,1.13,314,121
30148,Matiu2020,DWD_Ram_8,DE,Ramsau_bei_Berchtesgaden,47.6066,12.8948,660,19660212,20001215,35,140,397,0.5778,0.4267,0.52,129,69
30149,Matiu2020,DWD_Rau_9,DE,Rauschberg_bei_Ruhpolding,47.7327,12.6827,1640,19620611,19981026,37,125,447,0.3748,0.3567,2.11,644,174
30150,Matiu2020,DWD_Reg_0,DE,Regen,48.9662,13.1426,583,19610211,20181229,59,149,380,0.4827,0.47,0.33,72,48
30151,Matiu2020,DWD_Ret_1,DE,Rettenberg_Kranzegg,47.5856,10.323,856,19610215,20181229,59,146,401,0.5523,0.4567,0.67,173,64
30152,Matiu2020,DWD_Rip_2,DE,Rippoldsau_Bad,48.4245,8.3303,493,19700417,19961118,27,162,410,0.7156,0.5333,0.57,142,53
30153,Matiu2020,DWD_Roh_3,DE,Rohrnbach,48.7532,13.4983,480,19610215,20051118,45,152,389,0.5733,0.4867,0.35,81,55
30154,Matiu2020,DWD_Roh_4,DE,Rohrnbach_Reisersberg,48.7789,13.4946,533,19610220,20181231,59,149,393,0.5656,0.4733,0.46,114,57
30155,Matiu2020,DWD_Rud_5,DE,Ruderting,48.6532,13.4233,395,19790306,20051118,27,153,391,0.6035,0.49,0.33,73,46
30156,Matiu2020,DWD_Ruh_6,DE,Ruhpolding_Seehaus,47.711,12.6212,746,19610331,20181229,59,140,428,0.5827,0.43,1.24,380,130
30157,Matiu2020,DWD_Rus_7,DE,Rusel_Irlmoos,48.8765,13.049,797,19610311,19711231,12,142,404,0.4523,0.44,0.95,262,107
30158,Matiu2020,DWD_Sal_8,DE,Saldenburg_Entschenreuth,48.7832,13.3146,456,19850324,20181231,35,151,393,0.5831,0.4833,0.43,97,54
30159,Matiu2020,DWD_Sal_9,DE,Saldenburg_Stadl,48.7612,13.3811,572,19610221,20051117,45,151,390,0.5613,0.48,0.41,97,61
30160,Matiu2020,DWD_San_0,DE,Sankt_Blasien_Menzenschwand,47.8309,8.0699,885,20070101,20181231,13,146,390,0.4562,0.4567,0.61,140,63
30161,Matiu2020,DWD_San_1,DE,Sankt_Oswald_Riedlhutte,48.8859,13.4261,754,19610309,20181229,59,143,397,0.4691,0.4433,0.74,186,82
30162,Matiu2020,DWD_Sch_2,DE,Schaftlach,47.7897,11.6878,775,19790101,20011206,24,147,401,0.6399,0.4633,0.49,119,57
30163,Matiu2020,DWD_Sch_3,DE,Schauinsland,47.9099,7.8916,1218,19700530,20021228,33,144,398,0.4697,0.4467,0.76,191,94
30164,Matiu2020,DWD_Sch_4,DE,Schleching,47.721,12.3929,575,19610214,20051116,45,148,406,0.6539,0.4667,0.59,148,66
30165,Matiu2020,DWD_Sch_5,DE,Schliersee,47.7399,11.8578,792,19610213,20031214,44,144,405,0.6575,0.4467,0.55,130,59
30166,Matiu2020,DWD_Sch_6,DE,Schneizlreuth_Ristfeucht,47.6685,12.7707,523,19610308,20171125,58,142,404,0.6204,0.4367,0.61,152,80
30167,Matiu2020,DWD_Sch_7,DE,Schneizlreuth_Unterjettenberg,47.6783,12.8245,507,19610227,20051117,45,150,407,0.6676,0.4767,0.58,149,83
30168,Matiu2020,DWD_Sch_8,DE,Schneizlreuth_Weissbach,47.7219,12.7716,630,19700417,20021231,34,142,406,0.6331,0.44,0.63,146,87
30169,Matiu2020,DWD_Sch_9,DE,Schofweg,48.8368,13.2306,755,19610308,20181229,59,145,392,0.473,0.4533,0.63,153,72
30170,Matiu2020,DWD_Sch_0,DE,Schollnach_Taiding,48.7734,13.1807,417,19790225,20181231,41,154,397,0.6006,0.4967,0.49,112,43
30171,Matiu2020,DWD_Sch_1,DE,Schonau_Oberbayern_Durreck_,47.6009,13.0253,1127,19880101,19901125,4,133,393,0.443,0.3933,0.71,171,80
30172,Matiu2020,DWD_Sch_2,DE,Schonberg_Niederbayern,48.8398,13.3401,547,19610223,20181229,59,150,389,0.5457,0.4767,0.41,94,50
30173,Matiu2020,DWD_Sch_3,DE,Schopfheim_Schweigmatt,47.6816,7.8816,723,19700418,20031221,35,159,401,0.6749,0.52,0.43,97,39
30174,Matiu2020,DWD_Sch_4,DE,Schwangau_Horn,47.5769,10.7181,792,19610218,19861216,27,149,399,0.6077,0.4733,0.51,134,74
30175,Matiu2020,DWD_Sch_5,DE,Schwangau_Neuschwanstein,47.5574,10.7498,1008,19610201,19901127,31,142,394,0.564,0.44,0.5,123,52
30176,Matiu2020,DWD_See_6,DE,Seeg_Klaranlage_,47.6711,10.6271,802,19770215,20051215,30,149,394,0.5851,0.47,0.45,102,44
30177,Matiu2020,DWD_See_7,DE,Seewald_Besenfeld,48.6,8.4333,804,19700425,20031221,35,153,402,0.5945,0.49,0.62,148,53
30178,Matiu2020,DWD_Sie_8,DE,Siegsdorf,47.8219,12.6493,634,19610201,20051116,45,142,400,0.6473,0.44,0.46,108,49
30179,Matiu2020,DWD_Sie_9,DE,Siegsdorf_Maria_Eck,47.7933,12.6193,828,19610201,20181229,59,142,403,0.6149,0.4367,0.59,143,51
30180,Matiu2020,DWD_Son_0,DE,Sonnen,48.6819,13.7351,847,19610311,20181229,59,141,399,0.469,0.4333,0.8,194,74
30181,Matiu2020,DWD_Son_1,DE,Sonthofen_Flussmeisterstelle_,47.5219,10.2613,730,19610219,20051118,45,148,401,0.5953,0.4667,0.6,152,66
30182,Matiu2020,DWD_Spi_2,DE,Spiegelau_Klingenbrunn,48.9167,13.3167,823,19610319,20171118,58,145,401,0.4597,0.45,0.85,224,97
30183,Matiu2020,DWD_Ste_3,DE,Steinach,48.9573,12.606,331,19610214,20181231,59,156,388,0.6377,0.5067,0.21,45,41
